Date,Open,High,Low,Close,Adj Close,Volume
2015-04-10,7900.000000,7900.000000,7860.000000,7880.000000,6922.281738,5671000
2015-04-13,7955.000000,7955.000000,7800.000000,7955.000000,6988.167480,6549500
2015-04-14,7955.000000,7955.000000,7700.000000,7750.000000,6808.082031,11763500
2015-04-15,7840.000000,7840.000000,7660.000000,7725.000000,6786.121094,8007500
2015-04-16,7725.000000,7785.000000,7535.000000,7620.000000,6693.882324,15871000
2015-04-17,7650.000000,7730.000000,7625.000000,7625.000000,6698.274414,5969000
2015-04-20,7680.000000,7725.000000,7655.000000,7680.000000,6746.590332,6129500
2015-04-21,7740.000000,8000.000000,7735.000000,8000.000000,7027.696777,12077000
2015-04-22,8000.000000,8215.000000,7840.000000,8070.000000,7089.189941,17378000
2015-04-23,8105.000000,8500.000000,8090.000000,8350.000000,7335.158691,14634000
2015-04-24,8600.000000,8685.000000,8500.000000,8600.000000,7554.774414,10015000
2015-04-27,8060.000000,8600.000000,8060.000000,8415.000000,7392.259766,10850000
2015-04-28,8415.000000,8900.000000,8245.000000,8900.000000,7818.313965,10102000
2015-04-29,8900.000000,8900.000000,7920.000000,8450.000000,7423.005859,24537000
2015-04-30,8300.000000,8820.000000,8100.000000,8520.000000,7484.498047,21140500
2015-05-04,8520.000000,8820.000000,8520.000000,8600.000000,7554.774414,6918500
2015-05-05,8620.000000,8860.000000,8620.000000,8835.000000,7761.214844,10615000
2015-05-06,8660.000000,9200.000000,8660.000000,9035.000000,7936.906738,13108000
2015-05-07,9035.000000,9100.000000,8680.000000,8680.000000,7625.052734,8848000
2015-05-08,8900.000000,8960.000000,8800.000000,8800.000000,7730.467773,8868500
2015-05-11,8820.000000,8890.000000,8715.000000,8730.000000,7668.975586,2693000
2015-05-12,8780.000000,8780.000000,8500.000000,8500.000000,7466.929199,8701000
2015-05-13,8700.000000,8700.000000,8460.000000,8460.000000,7431.790527,7739000
2015-05-15,8430.000000,8750.000000,8430.000000,8700.000000,7642.621582,7701500
2015-05-18,8710.000000,8775.000000,8630.000000,8770.000000,7704.113770,3913000
2015-05-19,8760.000000,8790.000000,8630.000000,8770.000000,7704.113770,8995000
2015-05-20,8770.000000,8770.000000,8670.000000,8670.000000,7616.268555,5985500
2015-05-21,8685.000000,8755.000000,8545.000000,8570.000000,7528.421387,6452500
2015-05-22,8700.000000,8780.000000,8600.000000,8755.000000,7690.936035,9487500
2015-05-25,8755.000000,8910.000000,8755.000000,8880.000000,7800.744629,6949000
2015-05-26,8850.000000,9200.000000,8825.000000,9145.000000,8033.536133,14613500
2015-05-27,9145.000000,9155.000000,8870.000000,8900.000000,7818.313965,7873500
2015-05-28,8990.000000,9025.000000,8915.000000,8990.000000,7897.375977,20237000
2015-05-29,8950.000000,9080.000000,8660.000000,8660.000000,7607.482422,20783000
2015-06-01,8700.000000,8740.000000,8600.000000,8640.000000,7589.913574,5113500
2015-06-03,8660.000000,8735.000000,8500.000000,8720.000000,7660.190918,9397500
2015-06-04,8630.000000,8715.000000,8530.000000,8530.000000,7493.283203,12987500
2015-06-05,8500.000000,8520.000000,8400.000000,8430.000000,7405.437012,8897000
2015-06-08,8420.000000,8430.000000,8180.000000,8310.000000,7300.020996,12999000
2015-06-09,8310.000000,8310.000000,7900.000000,7940.000000,6974.990234,16853500
2015-06-10,7940.000000,8315.000000,7940.000000,8270.000000,7264.882813,10440000
2015-06-11,8300.000000,8390.000000,8080.000000,8130.000000,7141.897461,11600000
2015-06-12,8160.000000,8340.000000,8160.000000,8245.000000,7242.921875,3736000
2015-06-15,8180.000000,8230.000000,8060.000000,8060.000000,7080.405273,6086500
2015-06-16,8000.000000,8145.000000,8000.000000,8000.000000,7100.997559,5281000
2015-06-17,8080.000000,8235.000000,8080.000000,8185.000000,7265.208496,6588500
2015-06-18,8185.000000,8315.000000,8185.000000,8300.000000,7367.285645,7345000
2015-06-19,8300.000000,8400.000000,8290.000000,8290.000000,7358.408691,8467500
2015-06-22,8340.000000,8340.000000,8205.000000,8310.000000,7376.162109,4279000
2015-06-23,8310.000000,8425.000000,8100.000000,8100.000000,7189.761719,6304000
2015-06-24,8255.000000,8280.000000,8240.000000,8280.000000,7349.533203,7533000
2015-06-25,8280.000000,8295.000000,8155.000000,8155.000000,7238.581055,7230000
2015-06-26,8160.000000,8220.000000,7860.000000,8000.000000,7100.997559,15006500
2015-06-29,8000.000000,8000.000000,7860.000000,7925.000000,7034.425293,9733000
2015-06-30,7925.000000,8195.000000,7900.000000,7900.000000,7012.235840,13723000
2015-07-01,7980.000000,8090.000000,7960.000000,8000.000000,7100.997559,5175500
2015-07-02,8010.000000,8195.000000,8010.000000,8065.000000,7158.694336,7185000
2015-07-03,8065.000000,8275.000000,8060.000000,8275.000000,7345.095703,4066500
2015-07-06,8170.000000,8260.000000,8100.000000,8100.000000,7189.761719,3331500
2015-07-07,8120.000000,8155.000000,7970.000000,8050.000000,7145.379883,8578000
2015-07-08,8240.000000,8240.000000,8020.000000,8140.000000,7225.265625,8112500
2015-07-09,8065.000000,8085.000000,7975.000000,8020.000000,7118.750977,9827000
2015-07-10,8100.000000,8100.000000,8025.000000,8040.000000,7136.503418,6129000
2015-07-13,8000.000000,8200.000000,8000.000000,8070.000000,7163.131348,5020000
2015-07-14,8090.000000,8130.000000,7985.000000,8000.000000,7100.997559,6465500
2015-07-15,8020.000000,8075.000000,8000.000000,8045.000000,7140.940918,7394500
2015-07-22,8060.000000,8075.000000,7980.000000,8005.000000,7105.436523,10700500
2015-07-23,8020.000000,8030.000000,7995.000000,8030.000000,7127.627441,13404500
2015-07-24,8030.000000,8075.000000,7975.000000,7995.000000,7096.560547,7339000
2015-07-27,7970.000000,8000.000000,7930.000000,7950.000000,7056.617676,8667500
2015-07-28,7960.000000,8020.000000,7900.000000,8000.000000,7100.997559,6133000
2015-07-29,8000.000000,8005.000000,7910.000000,7940.000000,7047.740723,6511500
2015-07-30,7940.000000,7940.000000,7620.000000,7700.000000,6834.710938,12821000
2015-07-31,7740.000000,8010.000000,7710.000000,8000.000000,7100.997559,10417000
2015-08-03,7850.000000,7850.000000,7745.000000,7775.000000,6901.283203,11023500
2015-08-04,7750.000000,7770.000000,7700.000000,7720.000000,6852.463867,7661500
2015-08-05,7720.000000,7840.000000,7710.000000,7840.000000,6958.978516,7130500
2015-08-06,7840.000000,7865.000000,7690.000000,7690.000000,6825.834961,8788000
2015-08-07,7745.000000,7785.000000,7650.000000,7740.000000,6870.216309,4310000
2015-08-10,7740.000000,7740.000000,7555.000000,7690.000000,6825.834961,4051000
2015-08-11,7700.000000,7720.000000,7405.000000,7450.000000,6612.805664,8320000
2015-08-12,7400.000000,7400.000000,7105.000000,7150.000000,6346.517090,10857000
2015-08-13,7230.000000,7740.000000,7200.000000,7420.000000,6586.176270,8958000
2015-08-14,7430.000000,7485.000000,7340.000000,7360.000000,6532.918457,5536500
2015-08-18,7340.000000,7360.000000,7160.000000,7325.000000,6501.852051,9731000
2015-08-19,7240.000000,7320.000000,7165.000000,7185.000000,6377.583984,5452000
2015-08-20,7190.000000,7200.000000,7120.000000,7155.000000,6350.956055,10842500
2015-08-21,7130.000000,7385.000000,7060.000000,7120.000000,6319.889160,8404000
2015-08-24,7000.000000,7000.000000,6600.000000,6800.000000,6035.849121,18657500
2015-08-25,6800.000000,7480.000000,6725.000000,7420.000000,6586.176270,11792500
2015-08-26,7250.000000,7400.000000,7150.000000,7250.000000,6435.279785,12651500
2015-08-27,7320.000000,7860.000000,7320.000000,7750.000000,6879.092773,13218000
2015-08-28,7800.000000,7940.000000,7600.000000,7600.000000,6745.948242,7212500
2015-08-31,7800.000000,8080.000000,7750.000000,7945.000000,7052.179199,14733000
2015-09-01,7895.000000,7895.000000,7675.000000,7785.000000,6910.159180,6230500
2015-09-02,7550.000000,7775.000000,7550.000000,7700.000000,6834.710938,9391500
2015-09-03,7750.000000,7800.000000,7635.000000,7695.000000,6830.273438,4799000
2015-09-04,7695.000000,7795.000000,7695.000000,7790.000000,6914.597168,6038500
2015-09-07,7760.000000,7820.000000,7500.000000,7630.000000,6772.576660,4905000
2015-09-08,7675.000000,7680.000000,7480.000000,7550.000000,6701.567383,7093000
2015-09-09,7600.000000,7665.000000,7530.000000,7600.000000,6745.948242,5184000
2015-09-10,7590.000000,7660.000000,7500.000000,7550.000000,6701.567383,4136500
2015-09-11,7660.000000,7790.000000,7600.000000,7750.000000,6879.092773,6708000
2015-09-14,7780.000000,8050.000000,7780.000000,8050.000000,7145.379883,6971500
2015-09-15,8050.000000,8050.000000,7685.000000,7800.000000,6923.473145,13742000
2015-09-16,7815.000000,7835.000000,7685.000000,7685.000000,6821.395996,7471000
2015-09-17,7795.000000,7885.000000,7790.000000,7820.000000,6941.226074,6924000
2015-09-18,7830.000000,7910.000000,7660.000000,7820.000000,6941.226074,10875500
2015-09-21,7740.000000,7800.000000,7710.000000,7800.000000,6923.473145,2567000
2015-09-22,7750.000000,7800.000000,7595.000000,7610.000000,6754.825195,7980000
2015-09-23,7560.000000,7560.000000,7390.000000,7390.000000,6559.547363,6243000
2015-09-25,7370.000000,7390.000000,7145.000000,7250.000000,6435.279785,8173500
2015-09-28,7250.000000,7300.000000,7105.000000,7220.000000,6408.650879,4024500
2015-09-29,7150.000000,7630.000000,7070.000000,7600.000000,6745.948242,10462500
2015-09-30,7600.000000,7690.000000,7500.000000,7600.000000,6745.948242,12639000
2015-10-01,7600.000000,7840.000000,7600.000000,7760.000000,6887.968750,6747000
2015-10-02,7760.000000,7780.000000,7560.000000,7560.000000,6710.443359,6116500
2015-10-05,7660.000000,7875.000000,7660.000000,7800.000000,6923.473145,7939500
2015-10-06,7900.000000,7910.000000,7695.000000,7890.000000,7003.359863,6803500
2015-10-07,7890.000000,7930.000000,7705.000000,7800.000000,6923.473145,11967000
2015-10-08,7800.000000,7925.000000,7800.000000,7900.000000,7012.235840,4815000
2015-10-09,7990.000000,8000.000000,7720.000000,7810.000000,6932.349609,7929000
2015-10-12,7810.000000,7900.000000,7810.000000,7880.000000,6994.483398,7971000
2015-10-13,7810.000000,7845.000000,7700.000000,7720.000000,6852.463867,8966500
2015-10-15,7705.000000,7865.000000,7600.000000,7600.000000,6745.948242,6535000
2015-10-16,7660.000000,7700.000000,7425.000000,7515.000000,6670.500977,12202000
2015-10-19,7540.000000,7700.000000,7540.000000,7665.000000,6803.645020,6589000
2015-10-20,7670.000000,7780.000000,7665.000000,7745.000000,6874.653320,9242500
2015-10-21,7740.000000,7785.000000,7670.000000,7740.000000,6870.216309,3650500
2015-10-22,7720.000000,7740.000000,7600.000000,7650.000000,6790.330078,4874000
2015-10-23,7840.000000,7840.000000,7680.000000,7685.000000,6821.395996,7230500
2015-10-26,7685.000000,7785.000000,7685.000000,7730.000000,6861.339355,6848000
2015-10-27,7730.000000,7760.000000,7655.000000,7730.000000,6861.339355,8163500
2015-10-28,7700.000000,7720.000000,7640.000000,7640.000000,6781.452637,6147000
2015-10-29,7670.000000,7670.000000,7430.000000,7440.000000,6603.928711,11532000
2015-10-30,7450.000000,7500.000000,7400.000000,7400.000000,6568.423828,12279500
2015-11-02,7400.000000,7430.000000,7300.000000,7380.000000,6550.670898,6002000
2015-11-03,7440.000000,7460.000000,7360.000000,7360.000000,6532.918457,5842500
2015-11-04,7420.000000,7440.000000,7365.000000,7405.000000,6572.861816,6703500
2015-11-05,7405.000000,7420.000000,7335.000000,7355.000000,6528.479980,5327000
2015-11-06,7340.000000,7430.000000,7340.000000,7400.000000,6568.423828,3842000
2015-11-09,7390.000000,7390.000000,7310.000000,7340.000000,6515.166016,4399000
2015-11-10,7305.000000,7340.000000,7080.000000,7080.000000,6284.382813,9504000
2015-11-11,7100.000000,7210.000000,7020.000000,7035.000000,6244.439941,12040000
2015-11-12,7040.000000,7140.000000,6920.000000,6920.000000,6142.364258,4788500
2015-11-13,6920.000000,7340.000000,6900.000000,7260.000000,6444.156250,9846500
2015-11-16,7200.000000,7360.000000,7090.000000,7260.000000,6444.156250,6182500
2015-11-17,7320.000000,7370.000000,7275.000000,7275.000000,6457.470215,3366000
2015-11-18,7255.000000,7320.000000,7220.000000,7305.000000,6484.099609,2994000
2015-11-19,7320.000000,7405.000000,7320.000000,7340.000000,6515.166016,6372500
2015-11-20,7340.000000,7450.000000,7330.000000,7450.000000,6612.805664,4765000
2015-11-23,7450.000000,7540.000000,7430.000000,7510.000000,6666.062012,4032000
2015-11-24,7510.000000,7520.000000,7330.000000,7385.000000,6555.108887,4385500
2015-11-25,7385.000000,7565.000000,7385.000000,7560.000000,6710.443359,8940500
2015-11-26,7560.000000,7640.000000,7405.000000,7410.000000,6577.300293,6354500
2015-11-27,7410.000000,7700.000000,7330.000000,7700.000000,6834.710938,4503500
2015-11-30,7570.000000,7600.000000,7350.000000,7350.000000,6524.041992,25712500
2015-12-01,7530.000000,7565.000000,7360.000000,7480.000000,6639.433594,9417000
2015-12-02,7400.000000,7515.000000,7325.000000,7355.000000,6588.730469,7531000
2015-12-03,7300.000000,7380.000000,7300.000000,7350.000000,6584.250488,4392500
2015-12-04,7310.000000,7375.000000,7205.000000,7235.000000,6481.232422,8980500
2015-12-07,7210.000000,7335.000000,7120.000000,7150.000000,6405.087891,9785500
2015-12-08,7070.000000,7085.000000,7005.000000,7020.000000,6288.632324,13682500
2015-12-09,7020.000000,7020.000000,7020.000000,7020.000000,6288.632324,0
2015-12-10,7020.000000,7090.000000,7020.000000,7075.000000,6337.901367,8466000
2015-12-11,7075.000000,7080.000000,6900.000000,6935.000000,6212.486816,9778500
2015-12-14,7160.000000,7160.000000,6830.000000,7030.000000,6297.589844,7169000
2015-12-15,7000.000000,7030.000000,6905.000000,7025.000000,6293.110840,9393000
2015-12-16,7125.000000,7135.000000,7025.000000,7070.000000,6333.423340,7130000
2015-12-17,7200.000000,7400.000000,7100.000000,7400.000000,6629.042480,16469500
2015-12-18,7220.000000,7300.000000,7160.000000,7175.000000,6427.483887,10336000
2015-12-21,7175.000000,7180.000000,7070.000000,7120.000000,6378.213867,5917000
2015-12-22,7100.000000,7395.000000,7100.000000,7395.000000,6624.562500,7872000
2015-12-23,7395.000000,7395.000000,7250.000000,7330.000000,6566.335449,6015500
2015-12-28,7330.000000,7415.000000,7275.000000,7405.000000,6633.520996,8880500
2015-12-29,7440.000000,7450.000000,7400.000000,7450.000000,6673.832520,5423000
2015-12-30,7460.000000,7525.000000,7400.000000,7400.000000,6629.042480,12158500
2016-01-04,7400.000000,7410.000000,7200.000000,7200.000000,6449.877930,5584000
2016-01-05,7200.000000,7395.000000,7090.000000,7135.000000,6391.651367,18582000
2016-01-06,7160.000000,7500.000000,7160.000000,7485.000000,6705.186035,13093500
2016-01-07,7385.000000,7385.000000,7200.000000,7200.000000,6449.877930,11182000
2016-01-08,7200.000000,7270.000000,7150.000000,7235.000000,6481.232422,16303000
2016-01-11,7180.000000,7185.000000,7060.000000,7065.000000,6328.943359,9703000
2016-01-12,7080.000000,7250.000000,7080.000000,7220.000000,6467.794434,5958000
2016-01-13,7230.000000,7295.000000,7190.000000,7220.000000,6467.794434,8608000
2016-01-14,7175.000000,7250.000000,7115.000000,7145.000000,6400.608887,11370000
2016-01-15,7155.000000,7240.000000,7155.000000,7200.000000,6449.877930,5875000
2016-01-18,7100.000000,7220.000000,7100.000000,7130.000000,6387.170898,4783000
2016-01-19,7195.000000,7240.000000,7120.000000,7180.000000,6431.961426,3414000
2016-01-20,7140.000000,7250.000000,7120.000000,7120.000000,6378.213867,12589000
2016-01-21,7175.000000,7240.000000,7120.000000,7160.000000,6414.045898,7793500
2016-01-22,7240.000000,7240.000000,7075.000000,7120.000000,6378.213867,17357000
2016-01-25,7190.000000,7240.000000,7125.000000,7125.000000,6382.692871,8456500
2016-01-26,7160.000000,7230.000000,7120.000000,7195.000000,6445.399414,8518500
2016-01-27,7200.000000,7460.000000,7165.000000,7460.000000,6682.791016,13098500
2016-01-28,7460.000000,7465.000000,7305.000000,7450.000000,6673.832520,7067000
2016-01-29,7430.000000,7430.000000,7220.000000,7340.000000,6575.293457,24627500
2016-02-01,7340.000000,7360.000000,7210.000000,7360.000000,6593.209961,10094000
2016-02-02,7340.000000,7540.000000,7305.000000,7495.000000,6714.145020,15946000
2016-02-03,7460.000000,7800.000000,7400.000000,7725.000000,6920.182129,26512500
2016-02-04,7725.000000,7990.000000,7725.000000,7990.000000,7157.573730,18968000
2016-02-05,7990.000000,8320.000000,7980.000000,8120.000000,7274.029297,20326000
2016-02-09,8120.000000,8200.000000,7925.000000,8170.000000,7318.819824,4271000
2016-02-10,8200.000000,8215.000000,8095.000000,8170.000000,7318.819824,6548500
2016-02-11,8180.000000,8310.000000,8100.000000,8310.000000,7444.234863,11071500
2016-02-12,8100.000000,8320.000000,8100.000000,8220.000000,7363.611816,7966000
2016-02-15,8335.000000,8335.000000,8295.000000,8315.000000,7448.712891,5221500
2016-02-16,8300.000000,8305.000000,8110.000000,8200.000000,7345.695313,6639000
2016-02-17,8200.000000,8315.000000,8200.000000,8270.000000,7408.402344,8272500
2016-02-18,8320.000000,8375.000000,8150.000000,8335.000000,7466.629883,12224000
2016-02-19,8335.000000,8555.000000,8305.000000,8550.000000,7659.230957,20412500
2016-02-22,8550.000000,8760.000000,8450.000000,8675.000000,7771.208496,8467500
2016-02-23,8750.000000,8820.000000,8170.000000,8490.000000,7605.481934,15180000
2016-02-24,8480.000000,8480.000000,8240.000000,8400.000000,7524.859375,7837000
2016-02-25,8490.000000,8640.000000,8450.000000,8545.000000,7654.751953,6880500
2016-02-26,8780.000000,8780.000000,8540.000000,8780.000000,7865.269531,6003000
2016-02-29,8790.000000,9235.000000,8700.000000,8905.000000,7977.245117,21370000
2016-03-01,8905.000000,9160.000000,8905.000000,9080.000000,8134.014160,6339000
2016-03-02,9000.000000,9560.000000,9000.000000,9560.000000,8564.004883,16081000
2016-03-03,9560.000000,9560.000000,9200.000000,9285.000000,8317.656250,14162000
2016-03-04,9380.000000,9500.000000,8805.000000,9040.000000,8098.180176,15890500
2016-03-07,9150.000000,9170.000000,8820.000000,8830.000000,7910.059570,8694500
2016-03-08,8830.000000,8890.000000,8500.000000,8700.000000,7793.603027,19578000
2016-03-10,8675.000000,8700.000000,8395.000000,8550.000000,7659.230957,21720500
2016-03-11,8550.000000,8550.000000,8550.000000,8550.000000,7659.230957,0
2016-03-14,8550.000000,8550.000000,8550.000000,8550.000000,7659.230957,0
2016-03-15,8850.000000,8890.000000,8765.000000,8810.000000,7892.143555,12480500
2016-03-16,8700.000000,8820.000000,8700.000000,8810.000000,7892.143555,6764000
2016-03-17,8830.000000,8850.000000,8650.000000,8775.000000,7860.790527,10055000
2016-03-18,8700.000000,8890.000000,8700.000000,8890.000000,7963.809082,18301500
2016-03-21,8800.000000,8950.000000,8735.000000,8800.000000,7883.185547,10286000
2016-03-22,8720.000000,8795.000000,8615.000000,8705.000000,7798.082520,9172500
2016-03-23,8660.000000,8665.000000,8500.000000,8600.000000,7704.020996,15348500
2016-03-24,8500.000000,8565.000000,8480.000000,8505.000000,7618.918457,7908000
2016-03-28,8505.000000,8505.000000,8400.000000,8400.000000,7524.859375,7204500
2016-03-29,8405.000000,8595.000000,8405.000000,8595.000000,7699.541992,15946000
2016-03-30,8590.000000,8645.000000,8500.000000,8595.000000,7699.541992,15615000
2016-03-31,8670.000000,8670.000000,8515.000000,8585.000000,7690.584961,16015500
2016-04-01,8600.000000,8640.000000,8545.000000,8635.000000,7735.375488,6199000
2016-04-04,8670.000000,8760.000000,8640.000000,8700.000000,7793.603027,7673000
2016-04-05,8705.000000,8745.000000,8665.000000,8665.000000,7762.250000,4183000
2016-04-06,8605.000000,8700.000000,8600.000000,8700.000000,7793.603027,4960000
2016-04-07,8760.000000,8760.000000,8610.000000,8630.000000,7730.896973,9657500
2016-04-08,8540.000000,8675.000000,8510.000000,8600.000000,7704.020996,7306000
2016-04-11,8600.000000,8600.000000,8600.000000,8600.000000,7704.020996,0
2016-04-12,8495.000000,8800.000000,8440.000000,8790.000000,7874.228027,7529500
2016-04-13,8790.000000,8790.000000,8790.000000,8790.000000,7874.228027,0
2016-04-14,8790.000000,8790.000000,8790.000000,8790.000000,7874.228027,0
2016-04-15,8790.000000,8790.000000,8790.000000,8790.000000,7874.228027,0
2016-04-18,8790.000000,8790.000000,8790.000000,8790.000000,7874.228027,0
2016-04-19,8790.000000,8790.000000,8790.000000,8790.000000,7874.228027,0
2016-04-20,9095.000000,9200.000000,8950.000000,9060.000000,8116.098145,17595000
2016-04-21,9060.000000,9425.000000,9025.000000,9300.000000,8331.093750,18637500
2016-04-22,9300.000000,9460.000000,9105.000000,9400.000000,8420.675781,12065000
2016-04-25,9290.000000,9290.000000,8860.000000,8955.000000,8022.037109,16051000
2016-04-26,8955.000000,8955.000000,8730.000000,8780.000000,7865.269531,9673000
2016-04-27,8760.000000,8830.000000,8660.000000,8830.000000,7910.059570,8742500
2016-04-28,8830.000000,8835.000000,8565.000000,8695.000000,7789.125000,10670000
2016-04-29,8695.000000,8695.000000,8515.000000,8515.000000,7627.876953,8288000
2016-05-02,8520.000000,8650.000000,8470.000000,8650.000000,7748.812500,2878000
2016-05-03,8695.000000,8755.000000,8680.000000,8755.000000,7842.872070,6400000
2016-05-04,8760.000000,9030.000000,8670.000000,9030.000000,8089.222168,11939500
2016-05-09,8850.000000,8995.000000,8715.000000,8900.000000,7972.766113,7842500
2016-05-10,8890.000000,8900.000000,8665.000000,8785.000000,7869.747070,6520000
2016-05-11,8860.000000,8995.000000,8715.000000,8860.000000,7936.934082,2578000
2016-05-12,8860.000000,8960.000000,8820.000000,8860.000000,7936.934082,2241500
2016-05-13,8860.000000,8910.000000,8730.000000,8880.000000,7954.850586,5961500
2016-05-16,8840.000000,8840.000000,8600.000000,8610.000000,7712.979492,7075000
2016-05-17,8610.000000,8695.000000,8600.000000,8615.000000,7717.459473,5828500
2016-05-18,8615.000000,8720.000000,8540.000000,8590.000000,7695.063477,9183000
2016-05-19,8680.000000,8680.000000,8560.000000,8560.000000,7668.189453,6048000
2016-05-20,8560.000000,8560.000000,8505.000000,8510.000000,7623.398926,5186000
